grid_id,modelo_id,modelo,cenario,horizonte,ano_inicio,ano_fim,tr_anos,n_historico,n_futuro,q_historico_modelo_mm,q_futuro_modelo_mm,fator_mudanca_diaria,p24_ancorada_idf_mm,metodo_historico,metodo_futuro,erro_historico,erro_futuro,peso_rea,serie_observada_anual_usada
6931,216,HadGEM3-GC31-LL,ssp126,2060_2100,2060,2100,25,65,41,43.667654,65.282590,1.494987,336.420897,gev_mle,gev_mle,,,,False
6931,216,HadGEM3-GC31-LL,ssp126,2060_2100,2060,2100,50,65,41,46.576185,77.197383,1.657443,408.289794,gev_mle,gev_mle,,,,False
6931,216,HadGEM3-GC31-LL,ssp245,2040_2059,2040,2059,25,65,20,43.667654,57.879043,1.325444,298.268186,gev_mle,gev_mle,,,,False
6931,216,HadGEM3-GC31-LL,ssp245,2040_2059,2040,2059,50,65,20,46.576185,66.892990,1.436206,353.790816,gev_mle,gev_mle,,,,False
6931,216,HadGEM3-GC31-LL,ssp245,2060_2100,2060,2100,25,65,41,43.667654,46.138462,1.056582,237.765426,gev_mle,gev_mle,,,,False
6931,216,HadGEM3-GC31-LL,ssp245,2060_2100,2060,2100,50,65,41,46.576185,51.439639,1.104419,272.059480,gev_mle,gev_mle,,,,False
6931,216,HadGEM3-GC31-LL,ssp370,2040_2059,2040,2059,25,65,0,43.667654,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,216,HadGEM3-GC31-LL,ssp370,2040_2059,2040,2059,50,65,0,46.576185,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,216,HadGEM3-GC31-LL,ssp370,2060_2100,2060,2100,25,65,0,43.667654,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,216,HadGEM3-GC31-LL,ssp370,2060_2100,2060,2100,50,65,0,46.576185,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,216,HadGEM3-GC31-LL,ssp585,2040_2059,2040,2059,25,65,20,43.667654,61.967865,1.419079,319.339116,gev_mle,gev_mle,,,,False
6931,216,HadGEM3-GC31-LL,ssp585,2040_2059,2040,2059,50,65,20,46.576185,73.184692,1.571290,387.067049,gev_mle,gev_mle,,,,False
6931,216,HadGEM3-GC31-LL,ssp585,2060_2100,2060,2100,25,65,41,43.667654,70.522890,1.614992,363.425747,gev_mle,gev_mle,,,,False
6931,216,HadGEM3-GC31-LL,ssp585,2060_2100,2060,2100,50,65,41,46.576185,93.613232,2.009895,495.111700,gev_mle,gev_mle,,,,False
6931,226,HadGEM3-GC31-MM,ssp126,2040_2059,2040,2059,25,65,20,51.776325,46.175396,0.891825,200.689593,gev_mle,gev_mle,,,,False
6931,226,HadGEM3-GC31-MM,ssp126,2040_2059,2040,2059,50,65,20,56.929359,48.809191,0.857364,211.200618,gev_mle,gev_mle,,,,False
6931,226,HadGEM3-GC31-MM,ssp126,2060_2100,2060,2100,25,65,41,51.776325,82.602731,1.595376,359.011724,gev_mle,gev_mle,,,,False
6931,226,HadGEM3-GC31-MM,ssp126,2060_2100,2060,2100,50,65,41,56.929359,99.885921,1.754559,432.213022,gev_mle,gev_mle,,,,False
6931,226,HadGEM3-GC31-MM,ssp245,2040_2059,2040,2059,25,65,0,51.776325,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,226,HadGEM3-GC31-MM,ssp245,2040_2059,2040,2059,50,65,0,56.929359,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,226,HadGEM3-GC31-MM,ssp245,2060_2100,2060,2100,25,65,0,51.776325,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,226,HadGEM3-GC31-MM,ssp245,2060_2100,2060,2100,50,65,0,56.929359,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,226,HadGEM3-GC31-MM,ssp370,2040_2059,2040,2059,25,65,0,51.776325,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,226,HadGEM3-GC31-MM,ssp370,2040_2059,2040,2059,50,65,0,56.929359,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,226,HadGEM3-GC31-MM,ssp370,2060_2100,2060,2100,25,65,0,51.776325,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,226,HadGEM3-GC31-MM,ssp370,2060_2100,2060,2100,50,65,0,56.929359,,,,gev_mle,nao_determinado,,n_insuficiente,,False
6931,226,HadGEM3-GC31-MM,ssp585,2040_2059,2040,2059,25,65,20,51.776325,72.142035,1.393340,313.546975,gev_mle,gev_mle,,,,False
6931,226,HadGEM3-GC31-MM,ssp585,2040_2059,2040,2059,50,65,20,56.929359,96.741496,1.699325,418.606887,gev_mle,gev_mle,,,,False
6931,226,HadGEM3-GC31-MM,ssp585,2060_2100,2060,2100,25,65,41,51.776325,49.274622,0.951682,214.159591,gev_mle,gev_mle,,,,False
6931,226,HadGEM3-GC31-MM,ssp585,2060_2100,2060,2100,50,65,41,56.929359,56.621773,0.994597,245.006180,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp126,2040_2059,2040,2059,25,65,20,48.434291,50.466101,1.041950,234.472684,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp126,2040_2059,2040,2059,50,65,20,52.127261,53.597679,1.028208,253.285860,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp126,2060_2100,2060,2100,25,65,40,48.434291,57.304789,1.183145,266.246202,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp126,2060_2100,2060,2100,50,65,40,52.127261,65.174618,1.250298,307.994851,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp245,2040_2059,2040,2059,25,65,20,48.434291,57.405287,1.185220,266.713128,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp245,2040_2059,2040,2059,50,65,20,52.127261,64.624878,1.239752,305.396950,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp245,2060_2100,2060,2100,25,65,40,48.434291,51.498444,1.063264,239.269094,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp245,2060_2100,2060,2100,50,65,40,52.127261,58.543989,1.123097,276.660572,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp370,2040_2059,2040,2059,25,65,20,48.434291,68.514399,1.414585,318.327646,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp370,2040_2059,2040,2059,50,65,20,52.127261,82.865441,1.589676,391.596146,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp370,2060_2100,2060,2100,25,65,39,48.434291,55.854172,1.153195,259.506429,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp370,2060_2100,2060,2100,50,65,39,52.127261,64.639674,1.240036,305.466872,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp585,2040_2059,2040,2059,25,65,20,48.434291,52.730068,1.088693,244.991399,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp585,2040_2059,2040,2059,50,65,20,52.127261,57.610003,1.105180,272.246846,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp585,2060_2100,2060,2100,25,65,40,48.434291,52.611509,1.086245,244.440555,gev_mle,gev_mle,,,,False
6931,233,IITM-ESM,ssp585,2060_2100,2060,2100,50,65,40,52.127261,57.517288,1.103401,271.808704,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp126,2040_2059,2040,2059,25,65,20,39.954665,36.952662,0.924865,208.124730,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp126,2040_2059,2040,2059,50,65,20,41.763315,39.060222,0.935276,230.393177,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp126,2060_2100,2060,2100,25,65,41,39.954665,39.852933,0.997454,224.459632,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp126,2060_2100,2060,2100,50,65,41,41.763315,41.834319,1.001700,246.755932,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp245,2040_2059,2040,2059,25,65,20,39.954665,41.125665,1.029308,231.627910,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp245,2040_2059,2040,2059,50,65,20,41.763315,44.413102,1.063448,261.966651,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp245,2060_2100,2060,2100,25,65,41,39.954665,38.737675,0.969541,218.178277,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp245,2060_2100,2060,2100,50,65,41,41.763315,40.343216,0.965997,237.960800,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp370,2040_2059,2040,2059,25,65,20,39.954665,46.269218,1.158043,260.597422,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp370,2040_2059,2040,2059,50,65,20,41.763315,52.032481,1.245890,306.908866,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp370,2060_2100,2060,2100,25,65,41,39.954665,42.626160,1.066863,240.078994,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp370,2060_2100,2060,2100,50,65,41,41.763315,45.729120,1.094959,269.729063,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp585,2040_2059,2040,2059,25,65,20,39.954665,39.248479,0.982325,221.055222,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp585,2040_2059,2040,2059,50,65,20,41.763315,40.912411,0.979626,241.318144,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp585,2060_2100,2060,2100,25,65,41,39.954665,40.269432,1.007878,226.805437,gev_mle,gev_mle,,,,False
6931,246,INM-CM4-8,ssp585,2060_2100,2060,2100,50,65,41,41.763315,43.686202,1.046042,257.679097,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp126,2040_2059,2040,2059,25,65,20,42.578332,41.321170,0.970474,218.388326,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp126,2040_2059,2040,2059,50,65,20,45.663752,44.776366,0.980567,241.550043,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp126,2060_2100,2060,2100,25,65,41,42.578332,38.272113,0.898864,202.273620,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp126,2060_2100,2060,2100,50,65,41,45.663752,38.276972,0.838235,206.488487,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp245,2040_2059,2040,2059,25,65,20,42.578332,38.896455,0.913527,205.573357,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp245,2040_2059,2040,2059,50,65,20,45.663752,41.312828,0.904718,222.865681,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp245,2060_2100,2060,2100,25,65,41,42.578332,40.396708,0.948762,213.502412,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp245,2060_2100,2060,2100,50,65,41,45.663752,42.784478,0.936946,230.804626,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp370,2040_2059,2040,2059,25,65,20,42.578332,38.383857,0.901488,202.864205,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp370,2040_2059,2040,2059,50,65,20,45.663752,40.007030,0.876122,215.821441,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp370,2060_2100,2060,2100,25,65,41,42.578332,41.212336,0.967918,217.813123,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp370,2060_2100,2060,2100,50,65,41,45.663752,45.363662,0.993428,244.718261,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp585,2040_2059,2040,2059,25,65,20,42.578332,51.412702,1.207485,271.723524,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp585,2040_2059,2040,2059,50,65,20,45.663752,61.025203,1.336404,329.205820,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp585,2060_2100,2060,2100,25,65,41,42.578332,39.254806,0.921943,207.467295,gev_mle,gev_mle,,,,False
6931,259,INM-CM5-0,ssp585,2060_2100,2060,2100,50,65,41,45.663752,41.383654,0.906269,223.247756,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp126,2040_2059,2040,2059,25,65,20,40.549768,47.362330,1.168005,262.839199,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp126,2040_2059,2040,2059,50,65,20,42.839239,51.769340,1.208456,297.687598,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp126,2060_2100,2060,2100,25,65,41,40.549768,59.357919,1.463829,329.409216,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp126,2060_2100,2060,2100,50,65,41,42.839239,72.348933,1.688847,416.025780,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp245,2040_2059,2040,2059,25,65,20,40.549768,82.727868,2.040156,459.101707,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp245,2040_2059,2040,2059,50,65,20,42.839239,123.416950,2.880932,709.680584,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp245,2060_2100,2060,2100,25,65,41,40.549768,73.406635,1.810285,407.373140,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp245,2060_2100,2060,2100,50,65,41,42.839239,95.397492,2.226872,548.561178,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp370,2040_2059,2040,2059,25,65,20,40.549768,106.048828,2.615276,588.522335,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp370,2040_2059,2040,2059,50,65,20,42.839239,168.883392,3.942259,971.124827,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp370,2060_2100,2060,2100,25,65,41,40.549768,105.750421,2.607917,586.866316,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp370,2060_2100,2060,2100,50,65,41,42.839239,149.521162,3.490285,859.786808,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp585,2040_2059,2040,2059,25,65,20,40.549768,59.194980,1.459811,328.504980,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp585,2040_2059,2040,2059,50,65,20,42.839239,70.414752,1.643698,404.903718,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp585,2060_2100,2060,2100,25,65,41,40.549768,87.033044,2.146327,482.993462,gev_mle,gev_mle,,,,False
6931,272,IPSL-CM6A-LR,ssp585,2060_2100,2060,2100,50,65,41,42.839239,110.940974,2.589705,637.940374,gev_mle,gev_mle,,,,False
6931,285,KACE-1-0-G,ssp126,2040_2059,2040,2059,25,65,20,37.419255,38.812924,1.037245,233.413873,gev_mle,gev_mle,,,,False
