grid_id,modelo_id,cenario_id,cenario,ano,prec_max
18355,95,1,historical,1963,24.195510
18355,95,1,historical,1964,27.960960
18355,95,1,historical,1965,23.908020
18355,95,1,historical,1966,26.751709
18355,95,1,historical,1967,28.389317
18355,95,1,historical,1968,37.071342
18355,95,1,historical,1969,37.768513
18355,95,1,historical,1970,36.311700
18355,95,1,historical,1971,26.056690
18355,95,1,historical,1972,26.311928
18355,95,1,historical,1973,34.582325
18355,95,1,historical,1974,27.822230
18355,95,1,historical,1975,34.086870
18355,95,1,historical,1976,42.043697
18355,95,1,historical,1977,39.127213
18355,95,1,historical,1978,36.235054
18355,95,1,historical,1979,47.153080
18355,95,1,historical,1980,28.301954
18355,95,1,historical,1981,32.994408
18355,95,1,historical,1982,40.103030
18355,95,1,historical,1983,31.205061
18355,95,1,historical,1984,29.800127
18355,95,1,historical,1985,37.222313
18355,95,1,historical,1986,21.649681
18355,95,1,historical,1987,26.987860
18355,95,1,historical,1988,27.744423
18355,95,1,historical,1989,22.237411
18355,95,1,historical,1990,35.163630
18355,95,1,historical,1991,33.971313
18355,95,1,historical,1992,32.794415
18355,95,1,historical,1993,29.317465
18355,95,1,historical,1994,40.344340
18355,95,1,historical,1995,20.624224
18355,95,1,historical,1996,20.036300
18355,95,1,historical,1997,33.655520
18355,95,1,historical,1998,28.052670
18355,95,1,historical,1999,26.938719
18355,95,1,historical,2000,36.799335
18355,95,1,historical,2001,19.737755
18355,95,1,historical,2002,23.695415
18355,95,1,historical,2003,29.963102
18355,95,1,historical,2004,26.757683
18355,95,1,historical,2005,26.164955
18355,95,1,historical,2006,22.414137
18355,95,1,historical,2007,34.596073
18355,95,1,historical,2008,26.098600
18355,95,1,historical,2009,23.813005
18355,95,1,historical,2010,25.038710
18355,95,1,historical,2011,39.901850
18355,95,1,historical,2012,39.833720
18355,95,1,historical,2013,27.816694
18355,95,1,historical,2014,23.920155
18355,95,2,ssp126,2015,32.495663
18355,95,2,ssp126,2016,41.967050
18355,95,2,ssp126,2017,29.427900
18355,95,2,ssp126,2018,32.740520
18355,95,2,ssp126,2019,25.863924
18355,95,2,ssp126,2020,36.025238
18355,95,2,ssp126,2021,33.170227
18355,95,2,ssp126,2022,33.568684
18355,95,2,ssp126,2023,35.700695
18355,95,2,ssp126,2024,34.808933
18355,95,2,ssp126,2025,36.620590
18355,95,2,ssp126,2026,46.836240
18355,95,2,ssp126,2027,30.348774
18355,95,2,ssp126,2028,33.382830
18355,95,2,ssp126,2029,34.948242
18355,95,2,ssp126,2030,31.129545
18355,95,2,ssp126,2031,22.169086
18355,95,2,ssp126,2032,32.625060
18355,95,2,ssp126,2033,31.214458
18355,95,2,ssp126,2034,26.211710
18355,95,2,ssp126,2035,34.476532
18355,95,2,ssp126,2036,26.393497
18355,95,2,ssp126,2037,40.607555
18355,95,2,ssp126,2038,32.345420
18355,95,2,ssp126,2039,59.642370
18355,95,2,ssp126,2040,30.663740
18355,95,2,ssp126,2041,20.898388
18355,95,2,ssp126,2042,43.886047
18355,95,2,ssp126,2043,29.213078
18355,95,2,ssp126,2044,30.456835
18355,95,2,ssp126,2045,24.470814
18355,95,2,ssp126,2046,28.641125
18355,95,2,ssp126,2047,39.473255
18355,95,2,ssp126,2048,29.408990
18355,95,2,ssp126,2049,31.874935
18355,95,2,ssp126,2050,35.643350
18355,95,2,ssp126,2051,34.269833
18355,95,2,ssp126,2052,30.053963
18355,95,2,ssp126,2053,32.765987
18355,95,2,ssp126,2054,26.378365
18355,95,2,ssp126,2055,34.747692
18355,95,2,ssp126,2056,26.109077
18355,95,2,ssp126,2057,30.497020
18355,95,2,ssp126,2058,25.949907
18355,95,2,ssp126,2059,28.441143
18355,95,2,ssp126,2060,32.681053
18355,95,2,ssp126,2061,55.131737
18355,95,2,ssp126,2062,31.224512
18355,95,2,ssp126,2063,35.053650
18355,95,2,ssp126,2064,28.469698
18355,95,2,ssp126,2065,37.646923
18355,95,2,ssp126,2066,32.892082
18355,95,2,ssp126,2067,50.714836
18355,95,2,ssp126,2068,28.639730
18355,95,2,ssp126,2069,29.970497
18355,95,2,ssp126,2070,31.763437
18355,95,2,ssp126,2071,28.793295
18355,95,2,ssp126,2072,28.291367
18355,95,2,ssp126,2073,35.933690
18355,95,2,ssp126,2074,27.755154
18355,95,2,ssp126,2075,21.445446
18355,95,2,ssp126,2076,26.614252
18355,95,2,ssp126,2077,26.587530
18355,95,2,ssp126,2078,27.406153
18355,95,2,ssp126,2079,33.095882
18355,95,2,ssp126,2080,25.878725
18355,95,2,ssp126,2081,22.237677
18355,95,2,ssp126,2082,34.463223
18355,95,2,ssp126,2083,31.633547
18355,95,2,ssp126,2084,33.717884
18355,95,2,ssp126,2085,37.234436
18355,95,2,ssp126,2086,27.084564
18355,95,2,ssp126,2087,29.978638
18355,95,2,ssp126,2088,30.453508
18355,95,2,ssp126,2089,32.412678
18355,95,2,ssp126,2090,30.551733
18355,95,2,ssp126,2091,34.595530
18355,95,2,ssp126,2092,24.298150
18355,95,2,ssp126,2093,34.307440
18355,95,2,ssp126,2094,32.142430
18355,95,2,ssp126,2095,21.398241
18355,95,2,ssp126,2096,35.280113
18355,95,2,ssp126,2097,27.882961
18355,95,2,ssp126,2098,37.251076
18355,95,2,ssp126,2099,33.831333
18355,95,2,ssp126,2100,32.419460
18355,95,3,ssp245,2015,60.555202
18355,95,3,ssp245,2016,28.724718
18355,95,3,ssp245,2017,50.812675
18355,95,3,ssp245,2018,31.182224
18355,95,3,ssp245,2019,41.665863
18355,95,3,ssp245,2020,30.400282
18355,95,3,ssp245,2021,41.349120
18355,95,3,ssp245,2022,30.518420
18355,95,3,ssp245,2023,31.856780
18355,95,3,ssp245,2024,23.735870
18355,95,3,ssp245,2025,30.329588
18355,95,3,ssp245,2026,31.177402
18355,95,3,ssp245,2027,46.229164
18355,95,3,ssp245,2028,28.628338
18355,95,3,ssp245,2029,35.621433
18355,95,3,ssp245,2030,37.307423
18355,95,3,ssp245,2031,29.205154
18355,95,3,ssp245,2032,35.278060
18355,95,3,ssp245,2033,28.194866
18355,95,3,ssp245,2034,31.743265
18355,95,3,ssp245,2035,28.021576
18355,95,3,ssp245,2036,33.586678
18355,95,3,ssp245,2037,35.185257
18355,95,3,ssp245,2038,35.718056
18355,95,3,ssp245,2039,35.481045
18355,95,3,ssp245,2040,43.119800
18355,95,3,ssp245,2041,34.236835
18355,95,3,ssp245,2042,25.448826
18355,95,3,ssp245,2043,36.541140
18355,95,3,ssp245,2044,58.081620
18355,95,3,ssp245,2045,31.398617
18355,95,3,ssp245,2046,22.008090
18355,95,3,ssp245,2047,34.729435
18355,95,3,ssp245,2048,43.461740
18355,95,3,ssp245,2049,32.873337
18355,95,3,ssp245,2050,24.400185
18355,95,3,ssp245,2051,34.731655
18355,95,3,ssp245,2052,35.082790
18355,95,3,ssp245,2053,55.520718
18355,95,3,ssp245,2054,54.932490
18355,95,3,ssp245,2055,31.245804
18355,95,3,ssp245,2056,32.594574
18355,95,3,ssp245,2057,39.818520
18355,95,3,ssp245,2058,27.795660
18355,95,3,ssp245,2059,27.983442
18355,95,3,ssp245,2060,41.648026
18355,95,3,ssp245,2061,33.830708
18355,95,3,ssp245,2062,23.460215
18355,95,3,ssp245,2063,48.504383
18355,95,3,ssp245,2064,29.691294
18355,95,3,ssp245,2065,35.684470
